protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,BL,45,0,51,5000,False,False,53143,414502080,1633944,37530804,38538367,1234640,493492978,493495784,2806,0.9408993124961853
C1-R1-v1.1,trace,BL,45,0,52,5000,False,False,52216,420220741,1637541,37632500,38529527,1231718,499304243,499307135,2892,0.9332244396209717
C1-R1-v1.1,trace,BL,45,0,53,2115,True,False,53210,177752955,710089,16036121,17354654,1228928,213135957,213138703,2746,0.9387230277061462
C1-R1-v1.1,trace,BL,45,1,0,5000,False,False,121268,421205958,1681580,37482657,38515098,1230204,500236765,500240779,4014,0.8942980766296387
C1-R1-v1.1,trace,BL,45,1,1,5000,False,False,54213,426826105,1641234,37551797,38516264,1234358,505823971,505827050,3079,0.8985713124275208
C1-R1-v1.1,trace,BL,45,1,2,5000,False,False,52085,414245844,1649710,37583683,38505140,1232945,493269407,493272329,2922,0.8979330658912659
C1-R1-v1.1,trace,BL,45,1,3,5000,False,False,52205,416216396,1676922,37665144,38499152,1236762,495346581,495349951,3370,0.8964652419090271
C1-R1-v1.1,trace,BL,45,1,4,5000,False,False,52154,414523435,1683167,37615779,38519763,1226675,493620973,493623798,2825,0.8958658576011658
C1-R1-v1.1,trace,BL,45,1,5,5000,False,False,54740,416862720,1643293,37596463,38539993,1231347,495928556,495931385,2829,0.8987747430801392
C1-R1-v1.1,trace,BL,45,1,6,5000,False,False,58633,418534206,1612599,37602591,38518248,1223382,497549659,497552518,2859,0.8989794850349426
C1-R1-v1.1,trace,BL,45,1,7,5000,False,False,52168,418887941,1605186,37621015,38533218,1229557,497929085,497932156,3071,0.8897163271903992
C1-R1-v1.1,trace,BL,45,1,8,5000,False,False,52640,419312022,1651712,37607109,38496722,1235699,498355904,498359044,3140,0.891362190246582
C1-R1-v1.1,trace,BL,45,1,9,5000,False,False,52571,413710008,1681005,37539861,38525955,1226375,492735775,492738907,3132,0.8836519122123718
C1-R1-v1.1,trace,BL,45,1,10,5000,False,False,54165,418893646,1667327,37592663,38528050,1231864,497967715,497971009,3294,0.8795956373214722
C1-R1-v1.1,trace,BL,45,1,11,5000,False,False,52953,417840000,1669969,37602618,38494532,1233777,496893849,496897079,3230,0.8765255212783813
C1-R1-v1.1,trace,BL,45,1,12,5000,False,False,52743,420474580,1692260,37477691,38544533,1227604,499469411,499472506,3095,0.8881959915161133
C1-R1-v1.1,trace,BL,45,1,13,5000,False,False,52619,415603449,1654138,37462100,38519798,1232093,494524197,494527309,3112,0.8698196411132812
C1-R1-v1.1,trace,BL,45,1,14,5000,False,False,51664,428104933,1706961,37604117,38494370,1231434,507193479,507196546,3067,0.8674132227897644
C1-R1-v1.1,trace,BL,45,1,15,5000,False,False,52689,417872916,1648417,37657075,38522390,1228922,496982409,496985552,3143,0.8703843355178833
C1-R1-v1.1,trace,BL,45,1,16,5000,False,False,57671,425167916,1660090,37421637,38531546,1227844,504066704,504069857,3153,0.8801327347755432
C1-R1-v1.1,trace,BL,45,1,17,5000,False,False,53138,420916591,1700412,37477201,38532970,1233371,499913683,499916706,3023,0.8526068925857544
C1-R1-v1.1,trace,BL,45,1,18,5000,False,False,51547,420336383,1619172,37574218,38468107,1229390,499278817,499282089,3272,0.8596726059913635
C1-R1-v1.1,trace,BL,45,1,19,5000,False,False,53074,417927849,1637361,37572111,38536773,1227046,496954214,496957250,3036,0.8698326349258423
C1-R1-v1.1,trace,BL,45,1,20,5000,False,False,52465,423009146,1612838,37384776,38573916,1233440,501866581,501869523,2942,0.8553371429443359
C1-R1-v1.1,trace,BL,45,1,21,5000,False,False,52008,418549012,1619648,37611288,38486370,1228252,497546578,497549701,3123,0.8592525720596313
C1-R1-v1.1,trace,BL,45,1,22,5000,False,False,57402,417187525,1653237,37589550,38521564,1230549,496239827,496242749,2922,0.8642252683639526
C1-R1-v1.1,trace,BL,45,1,23,5000,False,False,51376,417509432,1602386,37475967,38543863,1230317,496413341,496416526,3185,0.8660773038864136
C1-R1-v1.1,trace,BL,45,1,24,5000,False,False,52363,417752197,1602380,37538377,38501909,1228456,496675682,496678977,3295,0.8583716750144958
C1-R1-v1.1,trace,BL,45,1,25,5000,False,False,51942,417255735,1609360,37611838,38511467,1225621,496265963,496269437,3474,0.8574609756469727
C1-R1-v1.1,trace,BL,45,1,26,5000,False,False,52391,414340001,1606817,37603821,38481102,1226253,493310385,493313422,3037,0.8587585091590881
C1-R1-v1.1,trace,BL,45,1,27,5000,False,False,53007,421048379,1589863,37576527,38463596,1232253,499963625,499966552,2927,0.847527801990509
C1-R1-v1.1,trace,BL,45,1,28,5000,False,False,52754,425349613,1630927,37310481,38517250,1230299,504091324,504094232,2908,0.8474205732345581
C1-R1-v1.1,trace,BL,45,1,29,5000,False,False,51610,419028259,1703850,37398695,38552571,1233877,497968862,497971778,2916,0.837287187576294
C1-R1-v1.1,trace,BL,45,1,30,5000,False,False,52760,414935507,1614745,37586141,38562277,1231645,493983075,493986077,3002,0.8518815636634827
C1-R1-v1.1,trace,BL,45,1,31,5000,False,False,52030,424621968,1635687,37385529,38532442,1229962,503457618,503460723,3105,0.8317610025405884
C1-R1-v1.1,trace,BL,45,1,32,5000,False,False,52784,415876824,1630644,37627172,38510993,1229272,494927689,494930728,3039,0.8389233350753784
C1-R1-v1.1,trace,BL,45,1,33,5000,False,False,57074,418666426,1630544,37581278,38497048,1224519,497656889,497660063,3174,0.8352556824684143
C1-R1-v1.1,trace,BL,45,1,34,5000,False,False,53684,411694710,1615083,37324881,38495764,1231420,490415542,490418431,2889,0.835652232170105
C1-R1-v1.1,trace,BL,45,1,35,5000,False,False,52688,422598226,1641728,37432091,38514694,1233801,501473228,501476177,2949,0.8326739072799683
C1-R1-v1.1,trace,BL,45,1,36,5000,False,False,54794,418280201,1627268,37576717,38475679,1227182,497241841,497244783,2942,0.8223057389259338
C1-R1-v1.1,trace,BL,45,1,37,5000,False,False,52406,415834156,1610591,37598371,38523936,1230597,494850057,494852974,2917,0.8033802509307861
C1-R1-v1.1,trace,BL,45,1,38,5000,False,False,52468,415511558,1635565,37602012,38501622,1229724,494532949,494535921,2972,0.8305918574333191
C1-R1-v1.1,trace,BL,45,1,39,5000,False,False,54678,413340825,1607524,37350221,38463014,1230314,492046576,492049324,2748,0.8215746879577637
