protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,GPU,43,3,7,5000,False,False,48647,3032065,1160852,36394047,38191229,1170185,79997025,79999340,2315,0.46393200755119324
C1-R1-v1.1,trace,GPU,43,3,8,5000,False,False,47859,3012603,1108392,36633618,38149827,1168774,80121073,80123368,2295,0.4641176760196686
C1-R1-v1.1,trace,GPU,43,3,9,5000,False,False,48074,3014417,1108701,36596188,38148557,1172613,80088550,80090922,2372,0.4725790321826935
C1-R1-v1.1,trace,GPU,43,3,10,5000,False,False,48545,3012132,1103771,36389775,38158675,1171751,79884649,79886970,2321,0.4746588468551636
C1-R1-v1.1,trace,GPU,43,3,11,5000,False,False,49004,3003156,1103725,36433539,38171453,1171185,79932062,79934436,2374,0.4784435033798218
C1-R1-v1.1,trace,GPU,43,3,12,5000,False,False,48043,3013406,1099284,36388889,38192671,1178189,79920482,79922903,2421,0.46702873706817627
C1-R1-v1.1,trace,GPU,43,3,13,5000,False,False,48523,3005628,1099103,36431685,38147071,1173271,79905281,79907679,2398,0.46876734495162964
C1-R1-v1.1,trace,GPU,43,3,14,5000,False,False,47354,2995507,1103270,36580658,38150873,1175993,80053655,80055954,2299,0.45891380310058594
C1-R1-v1.1,trace,GPU,43,3,15,5000,False,False,48434,3002870,1100638,36415864,38160448,1175747,79904001,79906272,2271,0.4675311744213104
C1-R1-v1.1,trace,GPU,43,3,16,5000,False,False,48051,2983012,1095664,36394232,38223856,1174814,79919629,79921904,2275,0.46506834030151367
C1-R1-v1.1,trace,GPU,43,3,17,5000,False,False,48596,3020404,1094224,36419595,38153292,1169621,79905732,79908101,2369,0.4508790969848633
C1-R1-v1.1,trace,GPU,43,3,18,5000,False,False,47823,2989148,1100445,36413476,38139463,1170286,79860641,79863032,2391,0.46031633019447327
C1-R1-v1.1,trace,GPU,43,3,19,5000,False,False,49227,2980477,1092826,36421581,38184375,1171548,79900034,79902437,2403,0.4603606164455414
C1-R1-v1.1,trace,GPU,43,3,20,5000,False,False,52123,2999150,1102603,36402783,38169513,1168504,79894676,79896938,2262,0.4544331133365631
